Region,Country,State,City,Month,Day,Year,AvgTemperature,Degree Celsius
Africa,Kenya,,Nairobi,12,10,2005,72.1,22.27777778
Africa,Kenya,,Nairobi,12,11,2005,-99,-72.77777778
Africa,Kenya,,Nairobi,12,12,2005,70.6,21.44444444
Africa,Kenya,,Nairobi,12,13,2005,69.9,21.05555556
Africa,Kenya,,Nairobi,12,14,2005,70.4,21.33333333
Africa,Kenya,,Nairobi,12,15,2005,66.3,19.05555556
Africa,Kenya,,Nairobi,12,16,2005,71.6,22
Africa,Kenya,,Nairobi,12,17,2005,71.2,21.77777778
Africa,Kenya,,Nairobi,12,18,2005,73.9,23.27777778
Africa,Kenya,,Nairobi,12,19,2005,74,23.33333333
Africa,Kenya,,Nairobi,12,20,2005,74.9,23.83333333
Africa,Kenya,,Nairobi,12,21,2005,72.7,22.61111111
Africa,Kenya,,Nairobi,12,22,2005,71.8,22.11111111
Africa,Kenya,,Nairobi,12,23,2005,74.4,23.55555556
Africa,Kenya,,Nairobi,12,24,2005,70.9,21.61111111
Africa,Kenya,,Nairobi,12,25,2005,70.4,21.33333333
Africa,Kenya,,Nairobi,12,26,2005,72,22.22222222
Africa,Kenya,,Nairobi,12,27,2005,66.7,19.27777778
Africa,Kenya,,Nairobi,12,28,2005,74.1,23.38888889
Africa,Kenya,,Nairobi,12,29,2005,69.8,21
Africa,Kenya,,Nairobi,12,30,2005,67.8,19.88888889
Africa,Kenya,,Nairobi,12,31,2005,69.8,21
Africa,Kenya,,Nairobi,1,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,1,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,1,3,2006,67,19.44444444
Africa,Kenya,,Nairobi,1,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,1,5,2006,69.4,20.77777778
Africa,Kenya,,Nairobi,1,6,2006,66.2,19
Africa,Kenya,,Nairobi,1,7,2006,64.9,18.27777778
Africa,Kenya,,Nairobi,1,8,2006,60.3,15.72222222
Africa,Kenya,,Nairobi,1,9,2006,73.2,22.88888889
Africa,Kenya,,Nairobi,1,10,2006,62.2,16.77777778
Africa,Kenya,,Nairobi,1,11,2006,76.1,24.5
Africa,Kenya,,Nairobi,1,12,2006,71.1,21.72222222
Africa,Kenya,,Nairobi,1,13,2006,73.8,23.22222222
Africa,Kenya,,Nairobi,1,14,2006,71.1,21.72222222
Africa,Kenya,,Nairobi,1,15,2006,71.6,22
Africa,Kenya,,Nairobi,1,16,2006,76.2,24.55555556
Africa,Kenya,,Nairobi,1,17,2006,70.3,21.27777778
Africa,Kenya,,Nairobi,1,18,2006,71.9,22.16666667
Africa,Kenya,,Nairobi,1,19,2006,70.4,21.33333333
Africa,Kenya,,Nairobi,1,20,2006,68.2,20.11111111
Africa,Kenya,,Nairobi,1,21,2006,64.8,18.22222222
Africa,Kenya,,Nairobi,1,22,2006,70.1,21.16666667
Africa,Kenya,,Nairobi,1,23,2006,72.7,22.61111111
Africa,Kenya,,Nairobi,1,24,2006,66.5,19.16666667
Africa,Kenya,,Nairobi,1,25,2006,64.7,18.16666667
Africa,Kenya,,Nairobi,1,26,2006,72.2,22.33333333
Africa,Kenya,,Nairobi,1,27,2006,76.6,24.77777778
Africa,Kenya,,Nairobi,1,28,2006,61.5,16.38888889
Africa,Kenya,,Nairobi,1,29,2006,73.8,23.22222222
Africa,Kenya,,Nairobi,1,30,2006,63,17.22222222
Africa,Kenya,,Nairobi,1,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,2,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,2,2,2006,68.2,20.11111111
Africa,Kenya,,Nairobi,2,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,2,4,2006,72.5,22.5
Africa,Kenya,,Nairobi,2,5,2006,70.5,21.38888889
Africa,Kenya,,Nairobi,2,6,2006,73.5,23.05555556
Africa,Kenya,,Nairobi,2,7,2006,71.3,21.83333333
Africa,Kenya,,Nairobi,2,8,2006,73.2,22.88888889
Africa,Kenya,,Nairobi,2,9,2006,69,20.55555556
Africa,Kenya,,Nairobi,2,10,2006,71.8,22.11111111
Africa,Kenya,,Nairobi,2,11,2006,75.3,24.05555556
Africa,Kenya,,Nairobi,2,12,2006,77,25
Africa,Kenya,,Nairobi,2,13,2006,72.8,22.66666667
Africa,Kenya,,Nairobi,2,14,2006,75.5,24.16666667
Africa,Kenya,,Nairobi,2,15,2006,72.7,22.61111111
Africa,Kenya,,Nairobi,2,16,2006,70,21.11111111
Africa,Kenya,,Nairobi,2,17,2006,73.8,23.22222222
Africa,Kenya,,Nairobi,2,18,2006,77.6,25.33333333
Africa,Kenya,,Nairobi,2,19,2006,74.2,23.44444444
Africa,Kenya,,Nairobi,2,20,2006,73.8,23.22222222
Africa,Kenya,,Nairobi,2,21,2006,75,23.88888889
Africa,Kenya,,Nairobi,2,22,2006,71.1,21.72222222
Africa,Kenya,,Nairobi,2,23,2006,76.3,24.61111111
Africa,Kenya,,Nairobi,2,24,2006,76.1,24.5
Africa,Kenya,,Nairobi,2,25,2006,76,24.44444444
Africa,Kenya,,Nairobi,2,26,2006,66.4,19.11111111
Africa,Kenya,,Nairobi,2,27,2006,69.5,20.83333333
Africa,Kenya,,Nairobi,2,28,2006,70.7,21.5
Africa,Kenya,,Nairobi,3,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,3,2006,70.5,21.38888889
Africa,Kenya,,Nairobi,3,4,2006,70.3,21.27777778
Africa,Kenya,,Nairobi,3,5,2006,71,21.66666667
Africa,Kenya,,Nairobi,3,6,2006,71.2,21.77777778
Africa,Kenya,,Nairobi,3,7,2006,73.4,23
Africa,Kenya,,Nairobi,3,8,2006,70.7,21.5
Africa,Kenya,,Nairobi,3,9,2006,70.5,21.38888889
Africa,Kenya,,Nairobi,3,10,2006,68.4,20.22222222
Africa,Kenya,,Nairobi,3,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,12,2006,63.6,17.55555556
Africa,Kenya,,Nairobi,3,13,2006,71,21.66666667
Africa,Kenya,,Nairobi,3,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,15,2006,67.2,19.55555556
Africa,Kenya,,Nairobi,3,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,17,2006,64.8,18.22222222
Africa,Kenya,,Nairobi,3,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,22,2006,53.6,12
Africa,Kenya,,Nairobi,3,23,2006,69.4,20.77777778
Africa,Kenya,,Nairobi,3,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,27,2006,59.9,15.5
Africa,Kenya,,Nairobi,3,28,2006,58.4,14.66666667
Africa,Kenya,,Nairobi,3,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,3,30,2006,64.4,18
Africa,Kenya,,Nairobi,3,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,7,2006,70.9,21.61111111
Africa,Kenya,,Nairobi,4,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,11,2006,70.7,21.5
Africa,Kenya,,Nairobi,4,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,14,2006,70.4,21.33333333
Africa,Kenya,,Nairobi,4,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,16,2006,74.8,23.77777778
Africa,Kenya,,Nairobi,4,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,19,2006,63.1,17.27777778
Africa,Kenya,,Nairobi,4,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,4,21,2006,70.5,21.38888889
Africa,Kenya,,Nairobi,4,22,2006,69.1,20.61111111
Africa,Kenya,,Nairobi,4,23,2006,69.6,20.88888889
Africa,Kenya,,Nairobi,4,24,2006,68.3,20.16666667
Africa,Kenya,,Nairobi,4,25,2006,68,20
Africa,Kenya,,Nairobi,4,26,2006,69,20.55555556
Africa,Kenya,,Nairobi,4,27,2006,65.8,18.77777778
Africa,Kenya,,Nairobi,4,28,2006,68.8,20.44444444
Africa,Kenya,,Nairobi,4,29,2006,65,18.33333333
Africa,Kenya,,Nairobi,4,30,2006,70.1,21.16666667
Africa,Kenya,,Nairobi,5,1,2006,71.1,21.72222222
Africa,Kenya,,Nairobi,5,2,2006,64.1,17.83333333
Africa,Kenya,,Nairobi,5,3,2006,65.8,18.77777778
Africa,Kenya,,Nairobi,5,4,2006,65.6,18.66666667
Africa,Kenya,,Nairobi,5,5,2006,66.6,19.22222222
Africa,Kenya,,Nairobi,5,6,2006,69.1,20.61111111
Africa,Kenya,,Nairobi,5,7,2006,69.8,21
Africa,Kenya,,Nairobi,5,8,2006,67.5,19.72222222
Africa,Kenya,,Nairobi,5,9,2006,67.2,19.55555556
Africa,Kenya,,Nairobi,5,10,2006,66.2,19
Africa,Kenya,,Nairobi,5,11,2006,68,20
Africa,Kenya,,Nairobi,5,12,2006,68.8,20.44444444
Africa,Kenya,,Nairobi,5,13,2006,68.1,20.05555556
Africa,Kenya,,Nairobi,5,14,2006,66.7,19.27777778
Africa,Kenya,,Nairobi,5,15,2006,70.2,21.22222222
Africa,Kenya,,Nairobi,5,16,2006,68.4,20.22222222
Africa,Kenya,,Nairobi,5,17,2006,66.1,18.94444444
Africa,Kenya,,Nairobi,5,18,2006,66.5,19.16666667
Africa,Kenya,,Nairobi,5,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,5,20,2006,71.4,21.88888889
Africa,Kenya,,Nairobi,5,21,2006,69.9,21.05555556
Africa,Kenya,,Nairobi,5,22,2006,67.3,19.61111111
Africa,Kenya,,Nairobi,5,23,2006,69.8,21
Africa,Kenya,,Nairobi,5,24,2006,64.5,18.05555556
Africa,Kenya,,Nairobi,5,25,2006,69.5,20.83333333
Africa,Kenya,,Nairobi,5,26,2006,68,20
Africa,Kenya,,Nairobi,5,27,2006,68.5,20.27777778
Africa,Kenya,,Nairobi,5,28,2006,68.9,20.5
Africa,Kenya,,Nairobi,5,29,2006,68.5,20.27777778
Africa,Kenya,,Nairobi,5,30,2006,70.4,21.33333333
Africa,Kenya,,Nairobi,5,31,2006,70,21.11111111
Africa,Kenya,,Nairobi,6,1,2006,69.8,21
Africa,Kenya,,Nairobi,6,2,2006,69.2,20.66666667
Africa,Kenya,,Nairobi,6,3,2006,67.5,19.72222222
Africa,Kenya,,Nairobi,6,4,2006,67.8,19.88888889
Africa,Kenya,,Nairobi,6,5,2006,68,20
Africa,Kenya,,Nairobi,6,6,2006,69.1,20.61111111
Africa,Kenya,,Nairobi,6,7,2006,69.1,20.61111111
Africa,Kenya,,Nairobi,6,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,6,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,7,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,8,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,9,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,10,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,11,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,1,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,2,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,3,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,4,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,5,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,6,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,7,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,8,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,9,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,10,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,11,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,12,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,13,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,14,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,15,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,16,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,17,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,18,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,19,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,20,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,21,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,22,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,23,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,24,2006,66.9,19.38888889
Africa,Kenya,,Nairobi,12,24,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,25,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,26,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,27,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,28,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,29,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,30,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,12,31,2006,-99,-72.77777778
Africa,Kenya,,Nairobi,1,1,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,2,2010,66.9,19.38888889
Africa,Kenya,,Nairobi,1,3,2010,68.2,20.11111111
Africa,Kenya,,Nairobi,1,4,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,5,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,6,2010,70.4,21.33333333
Africa,Kenya,,Nairobi,1,7,2010,68.7,20.38888889
Africa,Kenya,,Nairobi,1,8,2010,69.7,20.94444444
Africa,Kenya,,Nairobi,1,9,2010,69.2,20.66666667
Africa,Kenya,,Nairobi,1,10,2010,67.7,19.83333333
Africa,Kenya,,Nairobi,1,11,2010,66.9,19.38888889
Africa,Kenya,,Nairobi,1,12,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,13,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,14,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,15,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,16,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,17,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,18,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,19,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,20,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,21,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,22,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,23,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,24,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,25,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,26,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,27,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,28,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,29,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,30,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,1,31,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,1,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,2,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,3,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,4,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,5,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,6,2010,-99,-72.77777778
Africa,Kenya,,Nairobi,2,7,2010,-99,-72.77777778
